index_col,tweet_text,country,no_user_mentions,ukraine,russia,ukrainewar,istandwithukraine,standwithukraineflag,istandwithputin,istandwithrussia,russianukrainewar
10119,actress filmmaker angelina jolie visits central railway station lviv welcome internally displaced ukrain ,United States,1,0,0,0,0,0,0,0,0
10120,another horror story liberating occupied territories found dead woman alive child tied ,Canada,1,0,0,0,0,0,0,0,0
10121,latest world news thanks ,Ireland,3,1,0,0,0,0,0,0,0
10122,uninformed voters question actions politicians free citizens obe ,Malaysia,1,0,0,0,0,0,0,0,0
10123,john steenhuisen gone matric move phd move vote tweet ,South Africa,1,1,0,0,0,0,0,0,0
10124,gonna call ,United States,1,1,0,0,0,0,0,0,0
10125,access liquefied gas terminals reported director ,Japan,1,1,0,0,0,0,0,0,0
10126,direct one could imagined quickly world breadbasket could go wheat fiel ,United States,2,1,0,0,0,0,0,0,0
10127,imagine many times car shot forces long engine still drives pe ,Australia,1,0,1,0,0,0,0,0,0
10128,missiles launched cost usd billion could spent hospitals ,Netherlands,1,1,1,0,0,0,0,0,0
10129,sounds amp lights belgorod looks like anti air engaging ukrainian drones ,Pakistan,1,1,1,0,0,0,0,0,0
10130,increasingly convinced internal sabotage going,South Africa,1,0,0,0,0,0,0,0,0
10131, tomorrow modis chrisha shazam ,United Kingdom,1,0,0,0,0,0,0,0,0
10132,ruble become official currency area coexist months currency later ,Canada,1,1,0,0,0,0,0,0,0
10133,sounds amp lights belgorod looks like anti air engaging ukrainian drones ,Pakistan,1,1,1,0,0,0,0,0,0
10134,update yesterday attack rus hq designed liquidate high value target chief g ,Canada,1,1,0,0,0,0,0,0,0
10135,products available information please contact us ,United Arab Emirates,0,0,0,0,0,0,0,0,0
10136,best clip seen yet quality utility javelin less full view ,Anguilla,1,0,0,0,0,0,0,0,0
10137,foreign office confirms death mercenary foreign legion combated ,Canada,1,1,0,0,0,0,0,0,0
10138,yesterday moment attack high ranked russian military officers gathered hqs ,United States,1,1,0,0,0,0,0,0,0
10139,lavrov zelensky jewish even hitler jewish blood via ,Canada,1,0,0,0,0,0,0,0,0
10140,americans disapprove biden handling shows ,Hong Kong,1,1,0,0,0,0,0,0,0
10141,latest eu daily thanks ,Bulgaria,3,1,0,0,0,0,0,0,0
10142,access liquefied gas terminals reported director ,Chile,1,1,0,0,0,0,0,0,0
10143,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Canada,1,0,0,0,0,0,0,0,0
10144,missiles launched cost usd billion could spent hospitals ,Spain,1,1,1,0,0,0,0,0,0
10145,beyond worrying development opinion think truly need wait see know ,Georgia,0,0,0,0,0,0,0,0,0
10146,compassion beyond words ,Japan,1,1,0,0,0,0,0,0,0
10147,explains russia starts insane wars via ,Georgia,1,0,1,1,0,0,0,0,0
10148,access liquefied gas terminals reported director ,Ghana,1,1,0,0,0,0,0,0,0
10149, beloveth russian army unfortunately behaving since ever existed understan ,Spain,2,0,0,0,0,0,0,0,0
10150,putin deep thought writing genius invasion plans think wrote retreat kyiv taking heavy losses ,United States,0,0,0,0,0,0,0,0,0
10151,teacher dismissed threatened prosecution telling students truth war ,Canada,1,1,1,0,0,0,0,0,0
10152,russian federation rf backup plan war massive offensive aimed capturing ,Jersey,1,1,0,0,0,0,0,0,0
10153,many read alternative sources msm knew wait hear stories inven ,Canada,2,0,0,0,0,0,0,0,0
10154,greatest ally war corruption amp nature army soldier field briefs offic ,Ukraine,1,0,1,0,0,0,0,0,0
10155,one wanna answer ,Canada,1,1,0,0,0,0,0,0,0
10156,cw graphic description violence,United States,0,0,0,0,0,0,0,0,0
10157,nightlife vibing ,Niger,0,0,0,1,0,0,0,0,0
10158,april house representatives overwhelmingly supported landmark bill simplified procedure providi ,Jersey,1,0,0,0,0,0,0,0,0
10159,year old boy sees world raped soldier front mother find ,Chile,1,0,1,0,0,0,0,0,0
10160,year old boy sees world raped soldier front mother find ,Ireland,1,0,1,0,0,0,0,0,0
10161, sign help amp stop ,Ukraine,1,1,0,0,0,0,0,0,0
10162,make sure miss amor shabbi post ,Algeria,0,1,0,0,0,0,0,0,0
10163,wounded good effort screw gerasimov ,Jersey,0,0,0,0,0,0,0,0,0
10164,yesterday moment attack high ranked russian military officers gathered hqs ,Jersey,1,1,0,0,0,0,0,0,0
10165,trevor noah right leaves american journalists something chew end white house correspondents ,Canada,1,0,0,0,0,0,0,0,0
10166,son going et hope watch shares ,Puerto Rico,4,0,0,0,0,0,0,0,0
10167,tomorrow pm et watch easter message ukraine w ukrainian easter choir gave ,Puerto Rico,2,1,0,0,0,0,0,0,0
10168,teams continue work closely local churches distribute relief items please ,Puerto Rico,2,1,0,0,0,0,0,0,0
10169,teacher dismissed threatened prosecution telling students truth war ,Jersey,1,1,1,0,0,0,0,0,0
10170,april attacked occupied snake island black sea amp destroyed russian anti air guns one anti ai ,Portugal,1,1,0,0,0,0,0,0,0
10171,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Japan,1,0,0,0,0,0,0,0,0
10172,missiles launched cost usd billion could spent hospitals ,France,1,1,1,0,0,0,0,0,0
10173,access liquefied gas terminals reported director ,Germany,1,1,0,0,0,0,0,0,0
10174,asking christians around world pray situation leaders bot ,Puerto Rico,2,1,0,0,0,0,0,0,0
10175,good night glory ,Ukraine,1,1,0,0,0,0,0,0,0
10176,volunteers glory heroes ,Chile,1,1,0,0,0,0,0,0,0
10177,britain taking leadership free world melinda simmons uk amb happy back ,Canada,1,1,0,0,0,0,0,0,0
10178,pro russian enclave btw amp printed newspaper dated may tomorrow breaki ,United States,1,1,0,0,0,0,0,0,0
10179,country seek approval nato action affect members us intervened ,United States,0,0,0,0,0,0,0,0,0
10180,modern international performance national anthem,South Africa,1,1,0,0,0,0,0,0,0
10181,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Canada,1,0,0,0,0,0,0,0,0
10182,teacher dismissed threatened prosecution telling students truth war ,Canada,1,1,1,0,0,0,0,0,0
10183,veterans special forces arrived ,South Africa,1,1,0,0,0,0,0,0,0
10184,year old boy sees world raped soldier front mother find ,Germany,1,0,1,0,0,0,0,0,0
10185,sharing easter message watch sunday pm et please contin ,Puerto Rico,2,1,0,0,0,0,0,0,0
10186,village gorenka elderly lady bakes easter cakes ruined house people lost everything ,Costa Rica,1,1,0,0,0,0,0,0,0
10187,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United States,1,0,0,0,0,0,0,0,0
10188,always good get prepared case today us rep adam kinzinger r il introduced resolution would au ,United States,1,0,0,0,0,0,0,0,0
10189,teacher dismissed threatened prosecution telling students truth war ,Canada,1,1,1,0,0,0,0,0,0
10190,fight fight everyone commitment fight done ,Colombia,2,0,0,0,0,0,0,0,0
10191,two samurai volunteers joined armed forces ,Canada,1,1,0,0,0,0,0,0,0
10192,lesson demand peace ukraine without mentioning putin amp russia preach deescalation ,Jersey,1,1,1,0,0,0,0,0,0
10193,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Netherlands,1,0,0,0,0,0,0,0,0
10194,marina daughter little dog fled home sounds sirens explosions ,Canada,0,1,0,0,0,0,0,0,0
10195,western companies lose billions exiting western sanctions led hike oil prices whereas buys ,Australia,1,0,1,0,0,0,0,0,0
10196,plunder farm vehicles find remotely disabled ,United States,1,1,0,0,0,0,0,0,0
10197,beyond worrying development opinion think truly need wait see know go ,United States,1,0,0,0,0,0,0,0,0
10198,another reminder frontline troops need proper protection glory ,Chile,3,1,0,0,0,0,0,0,0
10199,following first likes retweet ,United Arab Emirates,1,1,0,0,0,0,0,0,0
10200,teacher dismissed threatened prosecution telling students truth war ,United States,1,1,1,0,0,0,0,0,0
10201,teacher dismissed threatened prosecution telling students truth war ,Ukraine,1,1,1,0,0,0,0,0,0
10202,beyond worrying development opinion think truly need wait see know go ,Canada,1,0,0,0,0,0,0,0,0
10203,unknown report although earlier report provide airspace ,United States,0,0,0,0,0,0,0,0,0
10204,prisma kasatka artillery unit speaking looking someone speaks buryat language russian ,Latvia,0,0,0,0,0,0,0,0,0
10205,one friends avoiding war makes everyone homeless ,Afghanistan,0,1,0,0,0,0,0,0,0
10206,beloved mine sniffing dog helped ukrainian emergency workers liberated city chernihiv destroy ,United States,1,1,0,0,0,0,0,0,0
10207,icon among completely destroyed buildings borodyanka ,Australia,1,1,0,0,0,0,0,0,0
10208,year old boy sees world raped soldier front mother find ,Australia,1,0,1,0,0,0,0,0,0
10209,pro russian enclave btw amp printed newspaper dated may tomorrow breaki ,Canada,1,1,0,0,0,0,0,0,0
10210,beyond worrying development opinion think truly need wait see know go ,Portugal,1,0,0,0,0,0,0,0,0
10211,top russian commanders escaped minor wounds accurate killing high ranki ,Jersey,1,0,0,0,0,0,0,0,0
10212,straight outta phoenix ghost secretive suicide developed headed ,United States,0,0,0,0,0,0,0,0,0
10213,war ukraine generating tragic new headlines near hourly basis really need gigi hadid falsely ,India,1,1,0,0,0,0,0,0,0
10214,stealing agricultural hardware big style ,Ireland,1,1,0,0,0,0,0,0,0
10215,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Jersey,1,0,0,0,0,0,0,0,0
10216,olaf scholz hoped would emerge russia invasion ukraine german chancellor passionately ,Australia,1,1,1,0,0,0,0,0,0
10217,supported embargo oil imports russia german government supported plans uni ,Canada,1,0,1,0,0,0,0,0,0
10218,,Canada,0,0,0,0,0,0,0,0,0
10219,gen gerasymov suffered minor shrapnel wound right shin without breaking bone source former minister ,Norway,1,0,0,0,0,0,0,0,0
10220,tank exploded direct hit via artillery location near east ,United States,1,2,0,0,0,0,0,0,0
10221,yesterday moment attack high ranked russian military officers gathered hqs ,Norway,1,1,0,0,0,0,0,0,0
10222,update yesterday attack rus hq designed liquidate high value target chief g ,Norway,1,1,0,0,0,0,0,0,0
10223,year old boy sees world raped soldier front mother find ,Ukraine,1,0,1,0,0,0,0,0,0
10224,russia invasion ukraine left world divided big question world ,India,0,1,1,0,0,0,0,0,0
10225,russian manpads shot missed target pictured ukrainian valkyrie uav survived incident ,Canada,1,0,0,0,0,0,0,0,0
10226,brownie loves play catch brothers communicate person shelter needs help raisin ,Ukraine,0,0,0,0,0,0,0,0,0
10227,award winning journalist exposing lies mariupol talked today wide ranging ,United States,1,0,0,0,0,0,0,0,0
10228,priest moscow orthodox church killed cessna plane crash kranoyarsk krai pilot survived ,Guam,1,0,1,0,0,0,0,0,0
10229,top belgian entrepreneurship hashtags right belgium ,Belgium,0,1,0,0,0,0,0,0,0
10230,source dismissed ,Pakistan,0,0,0,0,0,0,0,0,0
10231,washington watch pm today talk trip ,Puerto Rico,3,1,0,0,0,0,0,0,0
10232,year old boy sees world raped soldier front mother find ,Australia,1,0,1,0,0,0,0,0,0
10233,foreign minister sergey imagine conflict taking place imagine ,Canada,1,0,0,0,0,0,0,0,0
10234,western right wingers shilling russia dumbest shit ever idea russia fall ,United States,1,0,2,0,0,0,0,0,0
10235,ludmila kyrichenko gave food year old neighbour food given ,Australia,1,1,0,0,0,0,0,0,0
10236,rightfully condemning war silence longer server war humanity ,Germany,1,1,0,0,0,0,0,0,0
10237,like estonia ,United States,1,0,1,1,0,0,0,0,0
10238,single decade ww usa go war countries biden demanding congres ,India,0,0,0,0,0,0,0,0,0
10239,fall su us expanded military base massively throughout europe ignoring agreement ,India,0,0,0,0,0,0,0,0,0
10240,thanks leadership going yelling beginning war ,United States,3,1,0,0,0,0,0,0,0
10241,minister sajjan met discuss humanitarian responses afghanistan amp ethiopia well coope ,Canada,2,1,0,0,0,0,0,0,0
10242,thanks father amp evening provide update ,Puerto Rico,5,0,0,0,0,0,0,0,0
10243,van susteren talked today work wat ,Puerto Rico,5,1,0,0,0,0,0,0,0
10244,teacher dismissed threatened prosecution telling students truth war ,Estonia,1,1,1,0,0,0,0,0,0
10245, hope see soon burn ,Portugal,1,1,0,0,0,0,0,0,0
10246,outside field hospital ,Puerto Rico,5,1,0,0,0,0,0,0,0
10247,update yesterday attack rus hq designed liquidate high value target chief g ,United States,1,1,0,0,0,0,0,0,0
10248,year old boy sees world raped soldier front mother find ,Chile,1,0,1,0,0,0,0,0,0
10249,responds fan driven effort birthday resulting donations support ,Australia,3,1,0,0,0,0,0,0,0
10250,pray leaders many countries meeting today warsaw poland crisis ,Puerto Rico,1,1,0,0,0,0,0,0,0
10251,huge amount raised serious vital cause please help x ,Germany,1,1,0,0,0,0,0,0,0
10252, look ill perhaps ask prayer supposed rejoice enemy ,United States,0,0,0,0,0,0,0,0,0
10253, main goal support force dictator stop barbaric war ukr ,Germany,0,1,0,0,0,0,0,0,0
10254,hard read world needs know fuck ruzzia ,Canada,0,0,0,0,0,0,0,0,0
10255,much support ukrainian people existential fight sovereignty seems weird ,South Africa,0,0,0,0,0,0,0,0,0
10256,understand people valiantly fighting tooth amp nail defeat russia forces putin ,Poland,1,0,1,0,0,0,0,0,0
10257,rapid response team chaplains ministering praying patients ,Puerto Rico,3,1,0,0,0,0,0,0,0
10258,morning dc departed north carolina tons cargo included medical supplies ,Puerto Rico,2,0,0,0,0,0,0,0,0
10259,beyond worrying development opinion think truly need wait see know go ,United States,1,0,0,0,0,0,0,0,0
10260,good lord ,United Kingdom,1,0,0,0,0,0,0,0,0
10261,true house speaker pelosi made trip proves powerful member u house ukraine ,United States,1,1,0,0,0,0,0,0,0
10262,icon among completely destroyed buildings borodyanka ,Australia,1,1,0,0,0,0,0,0,0
10263,almost ,Netherlands,1,0,0,0,0,0,0,0,0
10264,asked journalist grandfather would say time strife replied ,Puerto Rico,2,1,0,0,0,0,0,0,0
10265,natalia usmanova azovstal staff soldiers came us told us bunker ,Canada,1,0,0,0,0,0,0,0,0
10266,missiles launched cost usd billion could spent hospitals ,Canada,1,1,1,0,0,0,0,0,0
10267, winning battle twitter real world losing fight ,Canada,0,1,0,0,0,0,0,0,0
10268, looks like nonce glory ,United Kingdom,2,1,0,0,0,0,0,0,0
10269,stealing agricultural hardware big style ,Greece,1,1,0,0,0,0,0,0,0
10270,pro russian enclave btw amp printed newspaper dated may tomorrow breaki ,Germany,1,1,0,0,0,0,0,0,0
10271,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Georgia,1,0,0,0,0,0,0,0,0
10272,teacher dismissed threatened prosecution telling students truth war ,Greece,1,1,1,0,0,0,0,0,0
10273,yet another conspiracy theory proven fact lied real outrig ,United States,0,1,0,0,0,0,0,0,0
10274,photo op ,United States,1,1,0,0,0,0,0,0,0
10275,valeria baby girl killed russian strike odesa day easter says wants cor ,Poland,1,0,1,0,0,0,0,0,0
10276,confirmed would well deserved big ,Canada,0,0,0,0,0,0,0,0,0
10277,update yesterday attack rus hq designed liquidate high value target chief g ,Canada,1,1,0,0,0,0,0,0,0
10278,responds fan driven effort birthday resulting donations support ,Canada,3,1,0,0,0,0,0,0,0
10279, bill submitted offer ,India,0,1,0,0,0,0,0,0,0
10280,icon among completely destroyed buildings borodyanka ,Cuba,1,1,0,0,0,0,0,0,0
10281, tempted may flee secret place high everlasting arms ,Kenya,0,0,0,0,0,0,0,0,0
10282,fight fight everyone commitment fight done ,United States,2,0,0,0,0,0,0,0,0
10283,update yesterday attack rus hq designed liquidate high value target chief g ,Spain,1,1,0,0,0,0,0,0,0
10284,yesterday moment attack high ranked russian military officers gathered hqs ,Spain,1,1,0,0,0,0,0,0,0
10285,update yesterday attack rus hq designed liquidate high value target chief g ,Georgia,1,1,0,0,0,0,0,0,0
10286,war started nov war started feb world mons solve crisis tigr ,Saudi Arabia,1,1,0,0,0,0,0,0,0
10287,imagine many times car shot forces long engine still drives pe ,Australia,1,0,1,0,0,0,0,0,0
10288,village gorenka elderly lady bakes easter cakes ruined house people lost everything ,Ukraine,1,1,0,0,0,0,0,0,0
10289,fight fight everyone commitment fight done ,India,2,0,0,0,0,0,0,0,0
10290,prisma kasatka artillery unit speaking looking someone speaks buryat language russian comms ,India,1,0,0,0,0,0,0,0,0
10291,predicts decrease per cent year president deman ,India,0,1,0,0,0,0,0,0,0
10292,breaking massive fire oil tanks exploding seen near kremlin moscow russia ,United Kingdom,1,1,2,0,0,0,0,0,0
10293,high ranking russian senior military officers together one place ,United States,1,0,0,0,0,0,0,0,0
10294,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Niger,1,0,0,0,0,0,0,0,0
10295,,Canada,1,0,0,0,0,0,0,0,0
10296,kremlin propaganda machine cannot poison minds europeans furthermore eu ,Italy,2,0,0,0,0,0,0,0,0
10297,would love see john finding facts cape flats ,South Africa,1,0,0,0,0,0,0,0,0
10298, great plan enlisting ,Canada,5,0,0,0,0,0,0,0,0
10299,huge amount raised serious vital cause please help x ,Canada,1,1,0,0,0,0,0,0,0
10300,people think navalny hero martir read wolf sheep clothing putin ,Argentina,0,0,0,0,0,0,0,0,0
10301, occupied clearly unaware city voted may secede ,Ireland,1,1,0,0,0,0,0,0,0
10302,watch minister wu exclusive interview via global public square discuss lessons ,Argentina,3,0,0,0,0,0,0,0,0
10303,focuses ukraine war amp allies preparing reinvade ,Saudi Arabia,1,1,1,0,0,0,0,0,0
10304,support help rebuild homes returned ,India,0,0,0,0,0,0,0,0,0
10305, mini loaves mixed flavour cake ,Niger,0,0,0,1,0,0,0,0,0
10306,k country supporting like ,Argentina,1,1,1,0,0,0,0,0,0
10307,brothers arms glory ,Poland,1,1,0,0,0,0,0,0,0
10308,earlier said russia teach weapon supplying countries lesson russia take battle ,India,1,0,3,0,0,0,0,0,0
10309,deaths average comorbidities dr henry ealy foul play amp inflation death certificate ,United States,1,0,0,0,0,0,0,0,0
10310,forces setting conditions establish permanent control areas southern currently ,Canada,1,1,0,0,0,0,0,0,0
10311,icon among completely destroyed buildings borodyanka ,Argentina,1,1,0,0,0,0,0,0,0
10312, ,Poland,1,0,0,0,0,0,0,0,0
10313,today china daily uploaded video weibo video western student qinghua universit ,United Kingdom,1,0,0,0,0,0,0,0,0
10314,world focuses urge amp un members forget tigray region cut fro ,Saudi Arabia,1,1,0,0,0,0,0,0,0
10315,history repeat often rhymes ,United States,1,1,0,0,0,0,0,0,0
10316,pro russian enclave btw amp printed newspaper dated may tomorrow breaki ,United States,1,1,0,0,0,0,0,0,0
10317,confirmed would well deserved big ,United States,1,0,0,0,0,0,0,0,0
10318,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United Kingdom,1,0,0,0,0,0,0,0,0
10319,world focuses urge amp un members forget tigray region cut fr ,Saudi Arabia,1,1,0,0,0,0,0,0,0
10320,missile strike ivan covered cat body ivan father covered ivan th ,Hong Kong,1,0,1,0,0,0,0,0,0
10321,beyond worrying development opinion think truly need wait see know go ,United States,1,0,0,0,0,0,0,0,0
10322,yesterday moment attack high ranked russian military officers gathered hqs ,United States,1,1,0,0,0,0,0,0,0
10323,interesting true report general gerasimov numerous russian general officers caught ukra ,United States,1,0,0,0,0,0,0,0,0
10324,focus russian invasion shows urgent need u n reform ,Japan,0,1,0,1,0,0,0,0,0
10325,confirmed ,Ecuador,2,0,0,0,0,0,0,0,0
10326,russian state tv russia host claiming one nuclear bomb needed sink british isles ,United States,0,0,1,0,0,0,0,0,0
10327,missiles launched cost usd billion could spent hospitals ,Canada,1,1,1,0,0,0,0,0,0
10328,interesting true report general gerasimov numerous russian general officers caught ukra ,Costa Rica,1,0,0,0,0,0,0,0,0
10329, spirit tenacity humbling professional army managed create ,Ireland,0,1,0,0,0,0,0,0,0
10330,something else brings joy different kinds weapons armored vehicles arriving well ,Germany,1,1,0,0,0,0,0,0,0
10331,priest moscow orthodox church killed cessna plane crash kranoyarsk krai pilot survived ,Argentina,1,0,1,0,0,0,0,0,0
10332,responds fan driven effort birthday resulting donations support ,France,3,1,0,0,0,0,0,0,0
10333,let face buying russian weapons waste money ,Ukraine,1,1,1,0,0,0,0,0,0
10334,every time business try make profit work invitation build someth ,Pakistan,0,0,0,0,0,0,0,0,0
10335,icon among completely destroyed buildings borodyanka ,Uruguay,1,1,0,0,0,0,0,0,0
10336,huge amount raised serious vital cause please help x ,France,1,1,0,0,0,0,0,0,0
10337,receiving dogs wh ,Japan,2,0,0,0,0,0,0,0,0
10338,missiles launched cost usd billion could spent hospitals ,Canada,1,1,1,0,0,0,0,0,0
10339,prayers citizens ukraine ,Canada,1,1,0,0,0,0,0,0,0
10340,premise hogan heroes episode evening generals ,Georgia,1,0,0,0,0,0,0,0,0
10341,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,India,1,0,0,0,0,0,0,0,0
10342,beyond worrying development opinion think truly need wait see know go ,Antarctica,1,0,0,0,0,0,0,0,0
10343,almost ,Georgia,1,0,0,0,0,0,0,0,0
10344,something else brings joy different kinds weapons armored vehicles arriving well ,United States,1,1,0,0,0,0,0,0,0
10345, case securing communications essential,Australia,3,0,0,0,0,0,0,0,0
10346,beyond worrying development opinion think truly need wait see know go ,Poland,1,0,0,0,0,0,0,0,0
10347,reporting amp detailing russia behaviour assume russia trolls trying take account ,Canada,1,1,2,0,0,0,0,0,0
10348,let discuss captured bmd walkthru posted ukraine weapons tracker ,United States,1,1,0,0,0,0,0,0,0
10349,attention important course impacts whole world even fraction ,Canada,1,1,0,0,0,0,0,0,0
10350,volunteers glory heroes ,Poland,1,1,0,0,0,0,0,0,0
10351,another senseless massacre russian army car three women two infants shot pieces apparent reason ,Poland,1,0,0,0,0,0,0,0,0
10352,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Portugal,1,0,0,0,0,0,0,0,0
10353,ukraine absorbing russian offensive taking heavy casualties ceding ground regrouping ,Ukraine,1,1,0,0,0,0,0,0,0
10354,gonna call ,Canada,1,1,0,0,0,0,0,0,0
10355, may much longer w let hope ends state crumble w ,United States,0,1,1,0,0,0,0,0,0
10356,people raped russian soldiers according official info worse russians rap ,United States,1,1,0,0,0,0,0,0,0
10357,rightfully condemning war silence longer server war humanity ,Canada,1,1,0,0,0,0,0,0,0
10358,attention important course impacts whole world even fraction ,Germany,1,1,0,0,0,0,0,0,0
10359,even elections take place heads judiciary institutions still ones f ,Pakistan,1,0,0,0,0,0,0,0,0
10360,attn one finest reporters covering war ukraine ,Sweden,4,1,0,0,0,0,0,0,0
10361,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Australia,1,0,0,0,0,0,0,0,0
10362,update yesterday attack rus hq designed liquidate high value target chief g ,Georgia,1,1,0,0,0,0,0,0,0
10363,karina raped soldiers shot head mother search ended tortured body w ,Poland,1,0,1,0,0,0,0,0,0
10364,thousands mothers children fled un women working partners ensure ,Australia,1,1,0,0,0,0,0,0,0
10365,dear muslims servicemen civilians well partners countries armed forces ,Saudi Arabia,1,1,0,0,0,0,0,0,0
10366,world focuses urge amp un members forget tigray region cut ,Canada,1,1,0,0,0,0,0,0,0
10367,starting today criminal offense refuse deployment punishable extended stay ,Poland,1,1,1,0,0,0,0,0,0
10368,may nicer strong feeling something nice coming way new week ,United States,0,0,0,1,0,0,0,0,0
10369,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United States,1,0,0,0,0,0,0,0,0
10370,destroy culture destroy schools russia trying exterminate country p ,Canada,1,1,1,0,0,0,0,0,0
10371,exactly everything new forgotten old experience afghanistan shows successf ,United States,2,0,1,0,0,0,0,0,0
10372,proud former phd student kenyan ambassador martin kimani making eloquent statement security council,Kenya,1,0,0,0,0,0,0,0,0
10373,ukraine absorbing russian offensive taking heavy casualties ceding ground regrouping ,United Kingdom,1,1,0,0,0,0,0,0,0
10374,reporting amp detailing russia behaviour assume russia trolls trying take account ,Australia,1,1,2,0,0,0,0,0,0
10375,video shown today un security council meeting htt ,Poland,1,1,0,0,0,0,0,0,0
10376,alert routed internet provider skynet servers ,United States,1,0,0,0,0,0,0,0,0
10377,beyond worrying development opinion think truly need wait see know go ,Canada,1,0,0,0,0,0,0,0,0
10378,let see let see son add near kyiv long list russian atrocities ,Poland,1,1,0,0,0,0,0,0,0
10379,everything like soviet union also deadline dates amp everyone wa ,United States,2,0,1,0,0,0,0,0,0
10380, question back words enlist international legion th ,Canada,1,0,0,0,0,0,0,0,0
10381,dear muslims servicemen civilians well partners countries armed forces ,India,1,1,0,0,0,0,0,0,0
10382,bair lubsandabaev russian lieutenant killed village tsagatui place ,Poland,1,1,0,0,0,0,0,0,0
10383,powerful muslim servicemen celebrating eid ,Saudi Arabia,0,1,0,0,0,0,0,0,0
10384,self published saturday tales romanov empire ,Ireland,0,0,1,0,0,0,0,0,0
10385, worrying let make mistake invading another country illegally eating military ,United States,1,0,1,0,0,0,0,0,0
10386,resident fighters came civilians asked dig trenches peo ,United Kingdom,1,1,0,0,0,0,0,0,0
10387,literally summed us approach since well war said arrived ,Malaysia,2,1,0,0,0,0,0,0,0
10388,graph flights carrying weapons ukraine ,Egypt,1,2,2,0,0,0,0,0,0
10389,destroy culture destroy schools russia trying exterminate country p ,Canada,1,1,1,0,0,0,0,0,0
10390,people raped russian soldiers according official info worse russians rap ,United States,1,1,0,0,0,0,0,0,0
10391,supported embargo oil imports russia german government supported plans uni ,United States,1,0,1,0,0,0,0,0,0
10392,heart wrenching ukrainian mother identifies body son dumped well bucha day ,Poland,1,0,1,0,0,0,0,0,0
10393,update yesterday attack rus hq designed liquidate high value target chief g ,United States,1,1,0,0,0,0,0,0,0
10394,yesterday moment attack high ranked russian military officers gathered hqs ,United States,1,1,0,0,0,0,0,0,0
10395,icon among completely destroyed buildings borodyanka ,Philippines,1,1,0,0,0,0,0,0,0
10396,veterans special forces arrive ,Canada,1,1,0,1,0,0,0,0,0
10397,today control terrain map invasion axis ,Australia,2,1,1,0,0,0,0,0,0
10398,teacher dismissed threatened prosecution telling students truth war ,Canada,1,1,1,0,0,0,0,0,0
10399,kutuzivka near kharkiv liberated invaders april th people hug true lib ,Poland,1,0,1,0,0,0,0,0,0
10400,update yesterday attack rus hq designed liquidate high value target chief g ,Argentina,1,1,0,0,0,0,0,0,0
10401,talking ,United States,0,1,0,0,0,0,0,0,0
10402,smiling cause passed tractor everyone knows means ,Argentina,1,1,0,0,0,0,0,0,0
10403, follow help decode based experience analysing prev ,Australia,4,0,0,0,0,0,0,0,0
10404, orbit modis chrisha spotify radio uplifting electronic music ,United Kingdom,1,1,0,0,0,0,0,0,0
10405,forces setting conditions establish permanent control areas southern currently ,Australia,1,1,0,0,0,0,0,0,0
10406,russian troops victory parade rehearsal may th apparently women nazi markings ,Germany,1,1,0,1,0,0,0,0,0
10407,region bodies burned people incl child body found yard one houses ,Poland,1,0,0,0,0,0,0,0,0
10408, special forces arrested spies planned shoot civilian passenger airplane using ,Brazil,0,1,0,0,0,0,0,0,0
10409,two verifiable observations self proclaimed journo sarah ashton cirillo serious person ,Pakistan,1,0,0,0,0,0,0,0,0
10410,occupants collect bodies killed citizens underground passage outskirts want ,Poland,1,1,0,0,0,0,0,0,0
10411,april attacked occupied snake island black sea amp destroyed russian anti air guns one anti ai ,Argentina,1,1,0,0,0,0,0,0,0
10412,ukraine received mistral anti aircraft missile systems norway ,Argentina,1,2,0,0,0,0,0,0,0
10413,exhumation bodies mass grave near st andrew church way prosecutor general says ,Poland,1,1,0,0,0,0,0,0,0
10414,yesterday moment attack high ranked russian military officers gathered hqs ,Argentina,1,1,0,0,0,0,0,0,0
10415,year old boy sees world raped soldier front mother find ,United States,1,0,1,0,0,0,0,0,0
10416,beyond worrying development opinion think truly need wait see know go ,Ecuador,1,0,0,0,0,0,0,0,0
10417,testimony chechen fighter discover true face ukrainian soldiers ,United Kingdom,1,0,0,0,0,0,0,0,0
10418,kutuzivka near kharkiv liberated invaders april th people hug true lib ,Argentina,1,0,1,0,0,0,0,0,0
10419,beyond worrying development opinion think truly need wait see know go ,Mexico,1,0,0,0,0,0,0,0,0
10420,veterans special forces arrived ,Argentina,1,1,0,0,0,0,0,0,0
